,vector_feature,fold,layer,test_feature,predicted_feature,accuracy
3579,inconceivable,2,15,impossible,inconceivable,0.14285714285714285
3580,inconceivable,2,15,inconceivable,probable,0.0
3581,inconceivable,2,15,inconceivable,improbable,0.03571428571428571
3582,inconceivable,2,15,inconceivable,impossible,0.07142857142857142
3583,inconceivable,2,15,inconceivable,inconceivable,0.8928571428571429
3584,inconceivable,2,16,probable,probable,0.8571428571428571
3585,inconceivable,2,16,probable,improbable,0.08928571428571429
3586,inconceivable,2,16,probable,impossible,0.03571428571428571
3587,inconceivable,2,16,probable,inconceivable,0.017857142857142856
3588,inconceivable,2,16,improbable,probable,0.30357142857142855
3589,inconceivable,2,16,improbable,improbable,0.6607142857142857
3590,inconceivable,2,16,improbable,impossible,0.03571428571428571
3591,inconceivable,2,16,improbable,inconceivable,0.0
3592,inconceivable,2,16,impossible,probable,0.16071428571428573
3593,inconceivable,2,16,impossible,improbable,0.19642857142857142
3594,inconceivable,2,16,impossible,impossible,0.5
3595,inconceivable,2,16,impossible,inconceivable,0.14285714285714285
3596,inconceivable,2,16,inconceivable,probable,0.017857142857142856
3597,inconceivable,2,16,inconceivable,improbable,0.0
3598,inconceivable,2,16,inconceivable,impossible,0.08928571428571429
3599,inconceivable,2,16,inconceivable,inconceivable,0.8928571428571429
3600,inconceivable,2,17,probable,probable,0.875
3601,inconceivable,2,17,probable,improbable,0.10714285714285714
3602,inconceivable,2,17,probable,impossible,0.017857142857142856
3603,inconceivable,2,17,probable,inconceivable,0.0
3604,inconceivable,2,17,improbable,probable,0.14285714285714285
3605,inconceivable,2,17,improbable,improbable,0.75
3606,inconceivable,2,17,improbable,impossible,0.10714285714285714
3607,inconceivable,2,17,improbable,inconceivable,0.0
3608,inconceivable,2,17,impossible,probable,0.125
3609,inconceivable,2,17,impossible,improbable,0.10714285714285714
3610,inconceivable,2,17,impossible,impossible,0.625
3611,inconceivable,2,17,impossible,inconceivable,0.14285714285714285
3612,inconceivable,2,17,inconceivable,probable,0.017857142857142856
3613,inconceivable,2,17,inconceivable,improbable,0.03571428571428571
3614,inconceivable,2,17,inconceivable,impossible,0.10714285714285714
3615,inconceivable,2,17,inconceivable,inconceivable,0.8392857142857143
3616,inconceivable,2,18,probable,probable,0.9285714285714286
3617,inconceivable,2,18,probable,improbable,0.07142857142857142
3618,inconceivable,2,18,probable,impossible,0.0
3619,inconceivable,2,18,probable,inconceivable,0.0
3620,inconceivable,2,18,improbable,probable,0.32142857142857145
3621,inconceivable,2,18,improbable,improbable,0.5714285714285714
3622,inconceivable,2,18,improbable,impossible,0.10714285714285714
3623,inconceivable,2,18,improbable,inconceivable,0.0
3624,inconceivable,2,18,impossible,probable,0.23214285714285715
3625,inconceivable,2,18,impossible,improbable,0.03571428571428571
3626,inconceivable,2,18,impossible,impossible,0.6607142857142857
3627,inconceivable,2,18,impossible,inconceivable,0.07142857142857142
3628,inconceivable,2,18,inconceivable,probable,0.03571428571428571
3629,inconceivable,2,18,inconceivable,improbable,0.03571428571428571
3630,inconceivable,2,18,inconceivable,impossible,0.125
3631,inconceivable,2,18,inconceivable,inconceivable,0.8035714285714286
3632,inconceivable,2,19,probable,probable,0.8928571428571429
3633,inconceivable,2,19,probable,improbable,0.10714285714285714
3634,inconceivable,2,19,probable,impossible,0.0
3635,inconceivable,2,19,probable,inconceivable,0.0
3636,inconceivable,2,19,improbable,probable,0.35714285714285715
3637,inconceivable,2,19,improbable,improbable,0.5535714285714286
3638,inconceivable,2,19,improbable,impossible,0.08928571428571429
3639,inconceivable,2,19,improbable,inconceivable,0.0
3640,inconceivable,2,19,impossible,probable,0.16071428571428573
3641,inconceivable,2,19,impossible,improbable,0.19642857142857142
3642,inconceivable,2,19,impossible,impossible,0.5892857142857143
3643,inconceivable,2,19,impossible,inconceivable,0.05357142857142857
3644,inconceivable,2,19,inconceivable,probable,0.03571428571428571
3645,inconceivable,2,19,inconceivable,improbable,0.05357142857142857
3646,inconceivable,2,19,inconceivable,impossible,0.10714285714285714
3647,inconceivable,2,19,inconceivable,inconceivable,0.8035714285714286
3648,inconceivable,2,20,probable,probable,0.9285714285714286
3649,inconceivable,2,20,probable,improbable,0.05357142857142857
3650,inconceivable,2,20,probable,impossible,0.017857142857142856
3651,inconceivable,2,20,probable,inconceivable,0.0
3652,inconceivable,2,20,improbable,probable,0.32142857142857145
3653,inconceivable,2,20,improbable,improbable,0.5714285714285714
3654,inconceivable,2,20,improbable,impossible,0.10714285714285714
3655,inconceivable,2,20,improbable,inconceivable,0.0
3656,inconceivable,2,20,impossible,probable,0.08928571428571429
3657,inconceivable,2,20,impossible,improbable,0.19642857142857142
3658,inconceivable,2,20,impossible,impossible,0.5714285714285714
3659,inconceivable,2,20,impossible,inconceivable,0.14285714285714285
3660,inconceivable,2,20,inconceivable,probable,0.0
3661,inconceivable,2,20,inconceivable,improbable,0.08928571428571429
3662,inconceivable,2,20,inconceivable,impossible,0.07142857142857142
3663,inconceivable,2,20,inconceivable,inconceivable,0.8392857142857143
3664,inconceivable,2,21,probable,probable,0.8214285714285714
3665,inconceivable,2,21,probable,improbable,0.14285714285714285
3666,inconceivable,2,21,probable,impossible,0.03571428571428571
3667,inconceivable,2,21,probable,inconceivable,0.0
3668,inconceivable,2,21,improbable,probable,0.25
3669,inconceivable,2,21,improbable,improbable,0.6428571428571429
3670,inconceivable,2,21,improbable,impossible,0.10714285714285714
3671,inconceivable,2,21,improbable,inconceivable,0.0
3672,inconceivable,2,21,impossible,probable,0.125
3673,inconceivable,2,21,impossible,improbable,0.10714285714285714
3674,inconceivable,2,21,impossible,impossible,0.6785714285714286
3675,inconceivable,2,21,impossible,inconceivable,0.08928571428571429
3676,inconceivable,2,21,inconceivable,probable,0.03571428571428571
3677,inconceivable,2,21,inconceivable,improbable,0.07142857142857142
3678,inconceivable,2,21,inconceivable,impossible,0.10714285714285714
3679,inconceivable,2,21,inconceivable,inconceivable,0.7857142857142857
3680,inconceivable,2,22,probable,probable,0.8035714285714286
3681,inconceivable,2,22,probable,improbable,0.16071428571428573
3682,inconceivable,2,22,probable,impossible,0.03571428571428571
3683,inconceivable,2,22,probable,inconceivable,0.0
3684,inconceivable,2,22,improbable,probable,0.2857142857142857
3685,inconceivable,2,22,improbable,improbable,0.625
3686,inconceivable,2,22,improbable,impossible,0.08928571428571429
3687,inconceivable,2,22,improbable,inconceivable,0.0
3688,inconceivable,2,22,impossible,probable,0.125
3689,inconceivable,2,22,impossible,improbable,0.10714285714285714
3690,inconceivable,2,22,impossible,impossible,0.6428571428571429
3691,inconceivable,2,22,impossible,inconceivable,0.125
3692,inconceivable,2,22,inconceivable,probable,0.017857142857142856
3693,inconceivable,2,22,inconceivable,improbable,0.08928571428571429
3694,inconceivable,2,22,inconceivable,impossible,0.07142857142857142
3695,inconceivable,2,22,inconceivable,inconceivable,0.8214285714285714
3696,inconceivable,2,23,probable,probable,0.7678571428571429
3697,inconceivable,2,23,probable,improbable,0.19642857142857142
3698,inconceivable,2,23,probable,impossible,0.017857142857142856
3699,inconceivable,2,23,probable,inconceivable,0.017857142857142856
3700,inconceivable,2,23,improbable,probable,0.375
3701,inconceivable,2,23,improbable,improbable,0.5178571428571429
3702,inconceivable,2,23,improbable,impossible,0.10714285714285714
3703,inconceivable,2,23,improbable,inconceivable,0.0
3704,inconceivable,2,23,impossible,probable,0.08928571428571429
3705,inconceivable,2,23,impossible,improbable,0.08928571428571429
3706,inconceivable,2,23,impossible,impossible,0.7321428571428571
3707,inconceivable,2,23,impossible,inconceivable,0.08928571428571429
3708,inconceivable,2,23,inconceivable,probable,0.0
3709,inconceivable,2,23,inconceivable,improbable,0.03571428571428571
3710,inconceivable,2,23,inconceivable,impossible,0.14285714285714285
3711,inconceivable,2,23,inconceivable,inconceivable,0.8214285714285714
3712,inconceivable,2,24,probable,probable,0.9464285714285714
3713,inconceivable,2,24,probable,improbable,0.05357142857142857
3714,inconceivable,2,24,probable,impossible,0.0
3715,inconceivable,2,24,probable,inconceivable,0.0
3716,inconceivable,2,24,improbable,probable,0.2857142857142857
3717,inconceivable,2,24,improbable,improbable,0.625
3718,inconceivable,2,24,improbable,impossible,0.08928571428571429
3719,inconceivable,2,24,improbable,inconceivable,0.0
3720,inconceivable,2,24,impossible,probable,0.10714285714285714
3721,inconceivable,2,24,impossible,improbable,0.125
3722,inconceivable,2,24,impossible,impossible,0.7142857142857143
3723,inconceivable,2,24,impossible,inconceivable,0.05357142857142857
3724,inconceivable,2,24,inconceivable,probable,0.017857142857142856
3725,inconceivable,2,24,inconceivable,improbable,0.03571428571428571
3726,inconceivable,2,24,inconceivable,impossible,0.16071428571428573
3727,inconceivable,2,24,inconceivable,inconceivable,0.7857142857142857
3728,inconceivable,2,25,probable,probable,0.8571428571428571
3729,inconceivable,2,25,probable,improbable,0.125
3730,inconceivable,2,25,probable,impossible,0.017857142857142856
3731,inconceivable,2,25,probable,inconceivable,0.0
3732,inconceivable,2,25,improbable,probable,0.30357142857142855
3733,inconceivable,2,25,improbable,improbable,0.6071428571428571
3734,inconceivable,2,25,improbable,impossible,0.07142857142857142
3735,inconceivable,2,25,improbable,inconceivable,0.017857142857142856
3736,inconceivable,2,25,impossible,probable,0.08928571428571429
3737,inconceivable,2,25,impossible,improbable,0.19642857142857142
3738,inconceivable,2,25,impossible,impossible,0.6071428571428571
3739,inconceivable,2,25,impossible,inconceivable,0.10714285714285714
3740,inconceivable,2,25,inconceivable,probable,0.017857142857142856
3741,inconceivable,2,25,inconceivable,improbable,0.08928571428571429
3742,inconceivable,2,25,inconceivable,impossible,0.16071428571428573
3743,inconceivable,2,25,inconceivable,inconceivable,0.7321428571428571
3744,improbable,3,0,probable,probable,0.8214285714285714
3745,improbable,3,0,probable,improbable,0.08928571428571429
3746,improbable,3,0,probable,impossible,0.05357142857142857
3747,improbable,3,0,probable,inconceivable,0.03571428571428571
3748,improbable,3,0,improbable,probable,0.26785714285714285
3749,improbable,3,0,improbable,improbable,0.625
3750,improbable,3,0,improbable,impossible,0.07142857142857142
3751,improbable,3,0,improbable,inconceivable,0.03571428571428571
3752,improbable,3,0,impossible,probable,0.21428571428571427
3753,improbable,3,0,impossible,improbable,0.16071428571428573
3754,improbable,3,0,impossible,impossible,0.5357142857142857
3755,improbable,3,0,impossible,inconceivable,0.08928571428571429
3756,improbable,3,0,inconceivable,probable,0.23214285714285715
3757,improbable,3,0,inconceivable,improbable,0.19642857142857142
3758,improbable,3,0,inconceivable,impossible,0.14285714285714285
3759,improbable,3,0,inconceivable,inconceivable,0.42857142857142855
3760,improbable,3,1,probable,probable,0.75
3761,improbable,3,1,probable,improbable,0.07142857142857142
3762,improbable,3,1,probable,impossible,0.14285714285714285
3763,improbable,3,1,probable,inconceivable,0.03571428571428571
3764,improbable,3,1,improbable,probable,0.2857142857142857
3765,improbable,3,1,improbable,improbable,0.5535714285714286
3766,improbable,3,1,improbable,impossible,0.05357142857142857
3767,improbable,3,1,improbable,inconceivable,0.10714285714285714
3768,improbable,3,1,impossible,probable,0.23214285714285715
3769,improbable,3,1,impossible,improbable,0.17857142857142858
3770,improbable,3,1,impossible,impossible,0.5357142857142857
3771,improbable,3,1,impossible,inconceivable,0.05357142857142857
3772,improbable,3,1,inconceivable,probable,0.25
3773,improbable,3,1,inconceivable,improbable,0.21428571428571427
3774,improbable,3,1,inconceivable,impossible,0.03571428571428571
3775,improbable,3,1,inconceivable,inconceivable,0.5
3776,improbable,3,2,probable,probable,0.8214285714285714
3777,improbable,3,2,probable,improbable,0.08928571428571429
3778,improbable,3,2,probable,impossible,0.08928571428571429
3779,improbable,3,2,probable,inconceivable,0.0
3780,improbable,3,2,improbable,probable,0.25
3781,improbable,3,2,improbable,improbable,0.5535714285714286
3782,improbable,3,2,improbable,impossible,0.07142857142857142
3783,improbable,3,2,improbable,inconceivable,0.125
3784,improbable,3,2,impossible,probable,0.26785714285714285
3785,improbable,3,2,impossible,improbable,0.25
3786,improbable,3,2,impossible,impossible,0.4107142857142857
3787,improbable,3,2,impossible,inconceivable,0.07142857142857142
3788,improbable,3,2,inconceivable,probable,0.23214285714285715
3789,improbable,3,2,inconceivable,improbable,0.19642857142857142
3790,improbable,3,2,inconceivable,impossible,0.05357142857142857
3791,improbable,3,2,inconceivable,inconceivable,0.5178571428571429
3792,improbable,3,3,probable,probable,0.8928571428571429
3793,improbable,3,3,probable,improbable,0.07142857142857142
3794,improbable,3,3,probable,impossible,0.017857142857142856
3795,improbable,3,3,probable,inconceivable,0.017857142857142856
3796,improbable,3,3,improbable,probable,0.30357142857142855
3797,improbable,3,3,improbable,improbable,0.5
3798,improbable,3,3,improbable,impossible,0.10714285714285714
3799,improbable,3,3,improbable,inconceivable,0.08928571428571429
3800,improbable,3,3,impossible,probable,0.23214285714285715
3801,improbable,3,3,impossible,improbable,0.23214285714285715
3802,improbable,3,3,impossible,impossible,0.39285714285714285
3803,improbable,3,3,impossible,inconceivable,0.14285714285714285
3804,improbable,3,3,inconceivable,probable,0.10714285714285714
3805,improbable,3,3,inconceivable,improbable,0.16071428571428573
3806,improbable,3,3,inconceivable,impossible,0.08928571428571429
3807,improbable,3,3,inconceivable,inconceivable,0.6428571428571429
3808,improbable,3,4,probable,probable,0.7857142857142857
3809,improbable,3,4,probable,improbable,0.10714285714285714
3810,improbable,3,4,probable,impossible,0.10714285714285714
3811,improbable,3,4,probable,inconceivable,0.0
3812,improbable,3,4,improbable,probable,0.26785714285714285
3813,improbable,3,4,improbable,improbable,0.6071428571428571
3814,improbable,3,4,improbable,impossible,0.05357142857142857
3815,improbable,3,4,improbable,inconceivable,0.07142857142857142
3816,improbable,3,4,impossible,probable,0.26785714285714285
3817,improbable,3,4,impossible,improbable,0.14285714285714285
3818,improbable,3,4,impossible,impossible,0.4642857142857143
3819,improbable,3,4,impossible,inconceivable,0.125
3820,improbable,3,4,inconceivable,probable,0.05357142857142857
3821,improbable,3,4,inconceivable,improbable,0.21428571428571427
