,sentence,log-prob-5gram_mean,log-prob-gpt2-xl_mean,log-prob-pcfg_mean,rating_arousal_mean,rating_conversational_mean,rating_sense_mean,rating_gram_mean,rating_frequency_mean,rating_imageability_mean,rating_others_thoughts_mean,rating_physical_mean,rating_places_mean,rating_valence_mean
50844,I'll see what you can do.,-1.4104412831366,-3.0402076,-7.2098325,3.4705882352941,5.7857142857143,6.6,6.8666666666667,5.4666666666667,2.3076923076923,4.3529411764706,1.6666666666667,1.2,3.4166666666667
50845,I told you what to do.,-1.4981132681881,-3.1815848,-9.4842971428571,3.3846153846154,6.5,6.9411764705882,6.9411764705882,6.5294117647059,2.6153846153846,4.25,1.2142857142857,1.25,2.2105263157895
50846,Can't go anywhere without an inhaler.,-2.1561179161072,-3.5089538,-11.87918375,3.1428571428571,5.25,6.8823529411765,5.5882352941176,5.1176470588235,4.5,4.2142857142857,5.8666666666667,2.0,2.0
50847,I told you to stay hidden!,-2.2626697676522,-4.1496296,-10.4609457142857,4.9285714285714,5.5333333333333,7.0,6.8,5.0555555555556,3.7692307692308,4.7777777777778,2.0,2.3333333333333,1.7142857142857
50848,"Shwoof, that makes me feel better.",-1.8475022862355,-4.18455,-10.69250375,2.75,3.8125,5.25,5.3125,1.8,2.9333333333333,4.3157894736842,1.5625,2.0,4.0588235294118
50849,Why's his britches round his knees?,-3.6332597583532,-4.6324363,-12.6500775,4.2352941176471,3.6428571428571,5.6666666666667,4.0666666666667,2.4,5.3076923076923,3.7058823529412,5.2,1.6,2.1666666666667
50850,I didn't say you were scared.,-1.8076186291873,-3.5411413,-7.471085,3.3333333333333,6.2941176470588,6.9375,6.875,5.6428571428571,2.3076923076923,5.5333333333333,1.4666666666667,1.25,2.2857142857143
50851,You know what your problem is?,-2.4703276753426,-3.2084706,-9.3419814285714,4.2142857142857,6.5384615384615,6.8235294117647,6.2941176470588,6.6428571428571,2.9375,5.2142857142857,1.5,1.0,2.0
50852,"I'm a hemotologist, not a detective.",-2.1508708851678,-4.0653286,-9.91992,2.9285714285714,4.2142857142857,6.8888888888889,6.8888888888889,2.8571428571429,3.5714285714286,3.6875,2.0666666666667,1.7142857142857,3.0
50853,You'd have to get me inside.,-1.9069458339363,-4.2181735,-8.73324625,4.0769230769231,5.5,6.8235294117647,6.9411764705882,4.5294117647059,3.3846153846154,4.3125,2.7142857142857,3.375,3.0526315789474
50854,And that's the power you have.,-1.747226331383,-3.4848673,-8.23721625,3.5,4.6153846153846,6.75,6.5,4.625,2.4666666666667,4.4285714285714,2.5882352941176,1.3333333333333,3.5555555555556
50855,Because... I didn't think I would?,-1.5118174548261,-4.0372124,-9.7793144444444,3.0588235294118,5.4285714285714,6.3333333333333,5.6,5.2,1.6923076923077,4.7058823529412,1.2,1.3333333333333,2.0833333333333
50856,We don't want to be disturbed.,-1.4443336792756,-3.2704298,-6.697473,3.0,5.9285714285714,7.0,7.0,6.0666666666667,3.1333333333333,5.2941176470588,1.1764705882353,1.5,2.2352941176471
50857,What do they need her for?,-2.6061267341886,-3.4997509,-8.9159057142857,2.7857142857143,6.0,6.9333333333333,6.8,6.0555555555556,2.6153846153846,3.4444444444444,1.4285714285714,1.2,1.8571428571429
50858,Is that all you care about?,-2.1508335002831,-3.0446546,-11.5498857142857,4.0,6.1538461538462,7.0,7.0,6.2666666666667,2.7368421052632,5.7333333333333,1.1538461538462,1.3529411764706,2.0714285714286
50859,How does he look up close?,-2.4744314125606,-4.6811843,-9.3791985714286,2.5333333333333,5.875,6.8181818181818,6.7272727272727,5.1052631578947,2.9285714285714,4.3125,2.1111111111111,2.2666666666667,2.6666666666667
50860,What happens when the baby comes?,-2.0736895969936,-3.5445695,-11.2180757142857,3.8571428571429,5.9285714285714,6.9444444444444,6.8888888888889,5.8571428571429,4.0714285714286,4.0,3.6666666666667,2.4285714285714,4.0666666666667
50861,"Just please, give me the ticket!",-2.6469453615802,-4.707766,-11.72137125,4.8571428571429,6.0833333333333,7.0,6.4615384615385,4.8823529411765,3.8125,4.3888888888889,5.2307692307692,2.125,2.1764705882353
50862,Learn how to speak English first.,-2.4594404825142,-4.4805045,-12.8591142857143,3.1176470588235,5.1333333333333,6.8823529411765,6.8235294117647,6.0625,3.1875,4.2142857142857,1.2,1.1666666666667,1.5555555555556
50863,You're going to miss your train!,-1.857285045553,-3.3453453,-10.47269125,5.0,6.4444444444444,7.0,7.0,5.3529411764706,5.0769230769231,4.4375,5.0714285714286,4.125,1.6842105263158
50864,"Mommy, please don't call me that.",-2.1583543182351,-3.0233343,-10.8869533333333,4.0,5.7857142857143,6.9444444444444,6.8333333333333,5.2857142857143,3.6428571428571,5.3125,2.5333333333333,1.5714285714286,2.3333333333333
50865,"Our prayers have been answered, Turkle!",-2.9957253038883,-5.1539574,-13.12408375,3.5714285714286,4.1428571428571,5.7777777777778,6.2777777777778,2.1428571428571,3.6428571428571,4.75,2.2666666666667,1.7142857142857,4.6666666666667
50866,"I think I love you, mate.",-2.087098130158,-3.4912574,-10.7706225,4.9230769230769,5.8333333333333,6.9411764705882,6.9411764705882,4.7647058823529,3.7692307692308,6.3125,1.8571428571429,1.3125,5.6842105263158
50867,Things won't change... you know that!,-2.5951597243547,-4.4135833,-11.0858177777778,4.4166666666667,6.4615384615385,6.9333333333333,6.2,5.8,2.6842105263158,6.0,1.2307692307692,1.4117647058824,2.1428571428571
50868,"You don't, you can't believe that...",-1.6118203211162,-3.4650576,-14.2724,4.1666666666667,4.3846153846154,6.0,5.0,3.8,1.6315789473684,5.5333333333333,1.0,1.3529411764706,2.0714285714286
50869,"Ellie, it was a formal party...",-2.731272816658,-4.9100904,-10.6100025,3.5625,5.1875,6.125,6.0,3.2666666666667,5.0,4.4736842105263,2.75,3.7142857142857,3.0
50870,I just have to get something.,-1.7020098226411,-4.3091555,-8.27591,2.7142857142857,6.9230769230769,6.9166666666667,6.9166666666667,6.6875,3.3333333333333,3.2142857142857,3.4705882352941,1.4666666666667,2.0555555555556
50871,Worse than your Kraft Holiday dip?,-3.8405763762338,-6.80156,-14.5712857142857,1.5714285714286,4.7692307692308,6.75,6.5,2.9375,3.3333333333333,4.0714285714286,4.1176470588235,1.5333333333333,1.8333333333333
50872,Keep that thing away from me.,-2.6621888620513,-3.6453822,-10.9530085714286,4.8571428571429,6.5,7.0,6.9411764705882,6.2941176470588,4.1428571428571,4.9285714285714,4.3333333333333,1.3571428571429,1.4615384615385
50873,Want to tell me what happened?,-2.2026722090585,-3.4419172,-11.8447971428571,4.0,6.6111111111111,6.9411764705882,6.4117647058824,6.7058823529412,2.3076923076923,3.9375,1.3571428571429,1.125,2.9473684210526
50874,I know what you're gonna say.,-1.3720193170011,-2.3435442,-7.8564,3.4285714285714,6.7692307692308,7.0,6.6666666666667,6.5625,3.1333333333333,4.4285714285714,2.3529411764706,1.0666666666667,2.2777777777778
50875,Keep in touch with my secretary.,-2.2523663554873,-4.8657484,-12.2379242857143,1.7142857142857,5.3529411764706,6.8333333333333,6.8333333333333,5.4117647058824,3.6875,3.75,2.0769230769231,1.9166666666667,3.5
50876,I still haven't heard from Pendergast.,-2.0066164190648,-3.0515647,-8.8194625,2.7142857142857,5.0833333333333,6.8461538461538,6.9230769230769,3.1764705882353,1.8125,3.6666666666667,1.6923076923077,1.5,1.9411764705882
50877,I'm out here looking for Leo.,-2.5568014383316,-4.1632047,-10.1011675,3.2142857142857,5.3571428571429,6.8333333333333,6.5555555555556,4.5714285714286,4.9285714285714,3.6875,3.2,2.9285714285714,3.1333333333333
50878,How do you like your coffee?,-2.0732226903949,-2.4607701,-9.9387557142857,2.6875,6.8125,7.0,7.0,5.8666666666667,4.9333333333333,4.2105263157895,4.4375,3.0714285714286,4.5882352941176
50879,Here turn around and face me.,-3.0391114779881,-5.4146605,-11.5468771428571,3.7777777777778,5.25,5.7777777777778,5.0,5.375,3.8,3.6875,3.875,1.7857142857143,2.8823529411765
50880,He gave me a great deal.,-1.3357691339084,-3.6373298,-8.3737342857143,3.0588235294118,6.4285714285714,6.9333333333333,6.6,6.0666666666667,3.3076923076923,4.4705882352941,2.0666666666667,1.7333333333333,5.25
50881,I don't want you to die!,-1.2467292053625,-2.8855498,-8.68481375,5.7333333333333,6.8571428571429,6.9333333333333,7.0,5.4285714285714,4.3333333333333,6.6428571428571,2.3571428571429,1.5714285714286,1.75
50882,I thought it was very unique.,-1.8314911829574,-3.658998,-7.7273428571429,4.0714285714286,6.75,7.0,7.0,6.4705882352941,2.0,4.6666666666667,2.2307692307692,1.5,4.4705882352941
50883,I'll tell you that joke again.,-2.1012800214812,-3.5931904,-10.04,3.2,6.6666666666667,6.8333333333333,7.0,6.0,3.3333333333333,4.2941176470588,1.9375,2.0625,4.4615384615385
50884,I've continued working on the case!,-1.8586906082928,-4.353909,-10.076545,3.4285714285714,5.6923076923077,6.8823529411765,6.8235294117647,5.1428571428571,4.1875,3.5714285714286,2.625,1.5,4.0625
50885,You're the one who started it.,-1.364478841424,-3.016818,-8.5938725,4.4285714285714,6.0714285714286,6.9444444444444,6.8333333333333,6.5,3.1428571428571,4.5,3.2,1.5,2.2666666666667
50886,I'm getting custody of the kids.,-1.8372582755983,-3.8619766,-9.05074625,5.125,5.9375,6.9375,6.8125,4.8,4.4666666666667,5.9473684210526,3.0,2.7142857142857,3.5882352941176
50887,Tell them I needed a rest.,-2.2339074781963,-4.866005,-10.8948871428571,2.0625,5.6666666666667,6.9090909090909,6.4545454545455,5.9375,3.3125,5.5882352941176,2.1333333333333,1.1578947368421,3.25
50888,"It was a shark, wasn't it?",-1.9330543680117,-2.9579904,-10.6118755555556,4.5,5.125,6.8888888888889,6.8333333333333,4.9375,4.5333333333333,3.125,4.1875,3.6428571428571,2.2941176470588
50889,I thought that you were anyway.,-2.1757959510599,-4.860761,-9.1086671428571,2.2941176470588,5.3571428571429,5.6,6.2,4.6,1.5384615384615,4.0,1.3333333333333,1.1333333333333,2.25
50890,"No Legal, Tax or Investment Advice.",-3.0745877538409,-4.4353614,-13.05168375,1.5,2.6666666666667,6.4666666666667,5.3333333333333,4.6666666666667,2.0,1.7777777777778,1.2142857142857,1.2666666666667,1.3571428571429
50891,AWA shall provide applicable training materials.,-3.9214398775782,-6.604781,-12.47323,1.2857142857143,3.0,6.3333333333333,6.5,3.2857142857143,2.9285714285714,1.3125,3.3333333333333,1.7142857142857,2.6666666666667
50892,Opinion of Counsel for the Underwriters.,-3.1351160577365,-4.3391695,-12.4313742857143,1.8333333333333,1.25,4.9444444444444,4.7777777777778,2.25,1.2666666666667,2.0625,1.5625,1.2142857142857,1.8235294117647
50893,Letters of Credit Issued for Subsidiaries.,-3.0673030955451,-3.7842836,-13.6157957142857,1.7058823529412,1.7333333333333,5.7058823529412,4.9411764705882,2.5625,2.5625,1.3571428571429,3.0666666666667,1.2222222222222,1.7777777777778
50894,Transfers out of the bargaining unit.,-2.6032133613314,-4.104789,-9.3204928571429,1.6,1.9411764705882,4.75,5.125,2.0,1.7692307692308,1.6666666666667,2.1333333333333,1.375,1.9285714285714
50895,Rb binds more than 100 proteins.,-3.4641209670476,-5.4513397,-10.9645014285714,1.6,2.1764705882353,5.1875,6.1875,2.3571428571429,2.0,1.3333333333333,3.0,1.125,2.5
50896,As with ectopic division and apoptosis.,-3.164430060557,-6.139809,-16.2993885714286,1.2142857142857,1.4705882352941,4.0,4.6111111111111,2.4117647058824,1.375,1.25,1.4615384615385,1.25,1.8125
50897,Section ISH using rat Shh probe.,-4.5823154279164,-7.654492,-15.7935714285714,2.0,1.25,1.8181818181818,1.8181818181818,1.1875,1.0625,1.1176470588235,1.5333333333333,1.3684210526316,1.5
50898,Two independent compounds tested in Tg2576.,-3.0337466398875,-4.988714,-13.1599885714286,1.8,1.5,4.9090909090909,5.7272727272727,1.7894736842105,1.9285714285714,1.625,3.1666666666667,1.5333333333333,2.4
50899,The mutant allele lacks exon 14.,-3.4601620861462,-5.6404862,-13.7565185714286,2.0666666666667,1.0666666666667,2.8333333333333,5.0,1.1764705882353,1.6666666666667,1.1176470588235,2.25,1.1875,1.3076923076923
50900,But two groups are in confrontation.,-2.9483822754451,-5.3939695,-8.79276,3.2142857142857,3.7142857142857,6.5,6.0,4.0714285714286,3.9285714285714,3.5625,3.8666666666667,2.2142857142857,2.1333333333333
50901,Oh Hjalmar Wentz must have been.,-3.4982629844121,-5.3196135,-12.1054614285714,1.5294117647059,2.2666666666667,3.0588235294118,3.6470588235294,1.75,1.4375,2.6428571428571,1.0666666666667,1.0555555555556,1.5555555555556
50902,Well kept facility with friendly staff.,-3.4883257320949,-4.9324985,-12.6637671428571,1.7647058823529,3.1428571428571,6.6666666666667,5.7333333333333,5.5333333333333,4.8461538461538,3.8235294117647,3.5333333333333,4.4666666666667,4.5
50903,Passport needed for international boat cruise?,-3.3709051779338,-6.1642404,-14.2203671428571,2.7857142857143,3.0,6.2777777777778,4.7777777777778,4.2352941176471,4.0625,2.625,4.6153846153846,3.4166666666667,3.3125
50904,We'd only met ten minutes before.,-2.5010863393545,-3.8739502,-11.4078675,2.9375,5.5,6.8,6.6,5.2,3.4,4.0,1.8235294117647,1.5714285714286,3.0
50905,Hey kido u made me smile.,-3.5169258075101,-5.675184,-13.3618485714286,3.2142857142857,4.0769230769231,6.5833333333333,4.5833333333333,3.1875,4.2,4.6428571428571,3.5294117647059,1.5333333333333,4.6666666666667
50906,"After that, what do we do?",-2.1049008880343,-3.1472328,-7.31066625,2.6,6.625,6.8181818181818,6.7272727272727,6.2631578947368,2.1428571428571,4.375,1.2777777777778,1.3333333333333,3.0
50907,The place is chill and comfortable.,-2.8004061920302,-4.0953317,-8.5353557142857,2.2666666666667,5.1875,6.9090909090909,6.5454545454545,5.6842105263158,4.2857142857143,5.125,3.8333333333333,4.7333333333333,6.0666666666667
50908,"Nice selection, very clean, friendly staff!",-3.9119200365884,-4.446767,-13.5540944444444,4.1111111111111,3.9333333333333,6.7647058823529,5.5882352941176,5.6923076923077,3.5333333333333,4.2857142857143,3.25,2.2631578947368,6.1764705882353
50909,The drawstring just completes the fit.,-3.4739007949829,-5.913244,-10.7938028571429,2.3125,5.3125,5.8125,6.25,3.4,4.8,2.8421052631579,4.875,1.9285714285714,3.8823529411765
50910,Wishing your husband a happy birthday!,-2.9760791574206,-3.5619972,-14.8897571428571,4.2857142857143,5.7058823529412,6.8888888888889,6.4444444444444,6.1176470588235,4.0625,6.125,2.6153846153846,1.75,5.8125
50911,Asked her question and did nothing.,-2.6628413711275,-5.4967036,-12.6314257142857,2.0,3.5714285714286,4.7333333333333,4.2,2.4666666666667,2.2307692307692,4.1764705882353,1.6666666666667,1.2666666666667,1.5833333333333
50912,Five Toes: Silkies have five toes.,-2.6653817210879,-5.189846,-13.61408875,1.8461538461538,1.5,4.5882352941176,4.8823529411765,1.2352941176471,3.1538461538462,1.625,4.6428571428571,1.4375,2.7368421052632
50913,"Just then, the front door slammed.",-2.7760668737548,-3.7298388,-10.394045,5.0714285714286,3.75,6.8823529411765,6.7058823529412,4.7058823529412,5.8571428571429,2.8571428571429,5.9333333333333,4.3571428571429,1.9230769230769
50914,Just received from your flower store.,-3.4114514078413,-5.941107,-12.3778871428571,2.4117647058824,3.3571428571429,5.2666666666667,4.8666666666667,2.8666666666667,2.9230769230769,2.7058823529412,4.7333333333333,5.2,5.0
50915,She manifested him at another level.,-3.0886161412512,-5.96204,-10.7716414285714,3.5833333333333,2.5384615384615,4.3333333333333,6.6,2.4,1.8947368421053,4.6,1.6923076923077,1.4705882352941,3.1428571428571
50916,"In brief, inferiors salute superiors first.",-4.1690464360373,-6.221679,-12.60057375,3.0833333333333,2.6923076923077,5.8,5.8666666666667,3.5333333333333,4.4736842105263,2.6666666666667,2.3846153846154,1.8823529411765,2.5714285714286
50917,I give this dealer an A+!,-2.8634245225361,-4.3713145,-12.29066,3.8333333333333,4.6153846153846,6.8666666666667,6.8666666666667,4.5333333333333,3.1578947368421,4.8666666666667,2.7692307692308,1.9411764705882,5.7857142857143
50918,The stewardesses are furious with them.,-2.7520716871534,-4.0575824,-9.2378742857143,3.9333333333333,4.8571428571429,6.6666666666667,6.6666666666667,3.5714285714286,5.2,6.0,2.2142857142857,2.4285714285714,1.1666666666667
50919,"Well, this may be an exception.",-2.0562227623803,-3.3392391,-8.05150175,2.3125,6.75,7.0,6.8181818181818,6.125,2.0625,3.2941176470588,1.0,1.1052631578947,3.375
50920,The pancakes are to die for.,-2.4776100175721,-3.7570434,-10.28131,4.3571428571429,6.2857142857143,6.8888888888889,6.6111111111111,6.1428571428571,4.7857142857143,5.0625,4.8666666666667,2.5,5.6666666666667
50921,Both Tina and Vicky are excellent.,-3.3426082815443,-5.0676627,-11.8269028571429,2.8571428571429,5.5625,6.8823529411765,6.5882352941176,5.1764705882353,3.6428571428571,4.0,1.8,1.1428571428571,5.5384615384615
50922,"He's been frantic, the woman explained.",-2.9048835486174,-4.702747,-8.9635244444444,4.3333333333333,3.3333333333333,6.6666666666667,6.1666666666667,4.2941176470588,5.1666666666667,5.5882352941176,2.5625,2.125,1.7692307692308
50923,Don't be in a hurry though.,-2.2563386671245,-3.2067943,-8.39554625,2.3333333333333,6.0,6.6875,6.25,6.2142857142857,2.6153846153846,3.4666666666667,1.8,1.25,2.8571428571429
50924,It's even made out to you.,-2.0903210863471,-4.519242,-7.19319125,3.1428571428571,6.0,6.5384615384615,6.3846153846154,4.8235294117647,2.9375,3.7777777777778,2.9230769230769,1.0625,4.5294117647059
50925,"Goode was born in Exeter, Devon.",-3.1487846757684,-3.683344,-10.8314075,1.6428571428571,3.8461538461538,6.6666666666667,6.75,2.6875,3.0,2.2142857142857,2.3529411764706,5.3333333333333,1.6111111111111
50926,Admin coordinators do primarily administrative work.,-3.8287591849055,-5.794112,-12.6514057142857,1.6,3.6470588235294,6.5,6.4375,4.5,3.3076923076923,3.0,2.5333333333333,1.3125,2.5714285714286
50927,They have fabulous French toast too.,-3.2862861667361,-6.089689,-12.0343942857143,3.3333333333333,5.9375,6.9090909090909,6.7272727272727,5.4736842105263,5.3571428571429,4.9375,5.3333333333333,3.4,5.6666666666667
50928,There is no subterfuge in you.,-2.6087907212121,-3.6216285,-8.7785928571429,2.6428571428571,3.0769230769231,5.6666666666667,6.3333333333333,2.5,1.9333333333333,2.7857142857143,2.0,1.0666666666667,2.0
50929,Labor shifted from farming to mining.,-3.2894442592348,-6.4748087,-11.4495342857143,2.4117647058824,2.5714285714286,6.8,6.9333333333333,4.0,4.6923076923077,2.7647058823529,4.8,4.9333333333333,1.6666666666667
50930,I am really proud of her.,-1.4102599493095,-3.3670182,-8.9848285714286,3.5333333333333,6.7142857142857,7.0,6.9333333333333,5.9285714285714,3.9333333333333,6.2142857142857,1.9285714285714,1.3571428571429,5.6666666666667
50931,Should we set a date now?,-2.7937633310046,-4.469182,-10.4020857142857,3.4285714285714,6.8125,6.9411764705882,6.8823529411765,6.8235294117647,4.0,3.5,2.2,1.8571428571429,4.0769230769231
50932,I was amazed and really excited.,-2.1229971902711,-4.4343386,-9.5962171428571,5.3333333333333,6.3125,6.8888888888889,6.9444444444444,6.25,4.0666666666667,6.3125,1.6875,1.4285714285714,5.8823529411765
50933,Carve one in your chosen medium.,-3.5206846850259,-4.8997107,-12.7067628571429,2.5714285714286,2.3333333333333,6.0,6.4,3.2222222222222,2.8461538461538,3.0,3.4285714285714,1.6,2.9285714285714
